date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:38	19290/19290	---M-Z	200	added ('OK')	text/html	etag:%222276b-4b5a-5600d168d1faa%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/jqui.html?Delphi	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/jqui4c4a.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/jqui.html)
20:29:39	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:57%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/widget-colorpicker.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/widget-colorpicker.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/widgets.html)
20:29:40	339/339	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:57%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/demowidget.php	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/demowidget.php	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/widgets.html)
20:29:40	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:58%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/xml/gmap/pins.xml	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/xml/gmap/pins.xml	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gmap-xml.html)
20:29:41	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:59%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-full-15.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-full-15.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/blog.html)
20:29:42	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:59%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-full-19.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-full-19.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/blog.html)
20:29:43	338/338	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:00%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/video.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/video.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/blog.html)
20:29:43	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:01%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-1.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-1.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:44	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:01%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-2.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-2.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:45	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:02%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-3.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-3.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:45	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:03%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-4.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-4.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:46	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:03%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-5.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-5.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:47	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:04%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-6.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-6.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:47	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:04%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-7.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-7.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:48	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:05%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-8.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-8.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:48	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:05%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-9.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-9.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:49	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:06%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-10.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-10.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:49	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:06%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-11.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-11.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:49	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:07%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-12.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-12.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:50	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:07%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-13.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-13.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:50	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:08%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-14.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-14.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:51	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:08%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-15.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-15.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:51	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:09%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-16.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-16.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:52	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:09%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-17.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-17.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:52	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:10%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-18.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-18.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:53	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:10%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-19.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-19.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:53	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:11%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-20.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-20.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:54	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:11%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-21.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-21.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:55	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:12%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-22.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-22.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:55	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:13%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-23.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-23.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:56	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:13%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-24.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/superbox/superbox-thumb-24.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:57	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:14%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/superbox/superbox.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/superbox/superbox.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/gallery.html)
20:29:57	335/335	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:15%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/s1.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/s1.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/profile.html)
20:29:58	335/335	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:15%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/s2.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/s2.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/profile.html)
20:29:59	345/345	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:16%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/sunny-big.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/sunny-big.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/profile.html)
20:29:59	339/339	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:17%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/sample.jpg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/sample.jpg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/search.html)
20:30:00	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:18%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/1.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/1.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:01	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:18%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:02	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:19%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/3.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/3.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:02	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:19%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/4.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/4.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:03	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:20%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/5.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/5.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:04	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:21%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/7.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/7.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:04	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:21%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/8.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/8.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:05	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:22%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/9.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/9.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-view.html)
20:30:05	348/348	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:23%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/detail-1.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/detail-1.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-detail.html)
20:30:06	348/348	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:23%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/detail-2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/detail-2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-detail.html)
20:30:07	348/348	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:24%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/detail-3.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/e-comm/detail-3.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/products-detail.html)
20:30:08	108033/108033	---M-Z	200	added ('OK')	text/css	etag:%2281d99-1a601-5600d2a781f6a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:08	31062/31062	---M-Z	200	added ('OK')	text/css	etag:%2281d9b-7956-5600d2a7cc2ea%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/extralayers.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/extralayers.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:09	69680/69680	---M-Z	200	added ('OK')	text/css	etag:%2281d9e-11030-5600d2a87fdea%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:09	17780/17780	---M-Z	200	added ('OK')	text/css	etag:%2281dd8-4574-5600d2c268aea%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/css/font-awesome.min.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/css/font-awesome.min.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:10	5702/5702	---M-Z	200	added ('OK')	text/css	etag:%2281d9d-1646-5600d2a83d76a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/nivo-lightbox.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/nivo-lightbox.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:11	2829/2829	---M-Z	200	added ('OK')	text/css	etag:%2281e82-b0d-5600d3037ae29%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/nivo-lightbox-theme/default/default.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/nivo-lightbox-theme/default/default.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:11	57095/57095	---M-Z	200	added ('OK')	text/css	etag:%2281d9a-df07-5600d2a74f2ea%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/animate.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/animate.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:12	34286/34286	---M-Z	200	added ('OK')	text/css	etag:%2281d9c-85ee-5600d2a7fc08a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/main.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/main.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:12	628/628	---M-Z	200	added ('OK')	text/css	etag:%2281d97-274-5600d2a58df6a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/color/default.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/color/default.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:13	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:00:30%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/img/favicon/favicon.ico	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/img/favicon/favicon.ico	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
20:30:13	57683/57683	---M-Z	200	added ('OK')	text/html	etag:%2281d8f-e153-568443234d7ea%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/index.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/index-2.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/)
